"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.106767957543163,7,89,3.00374531835206,"GO:0055006 Cardiac cell development ","https://amigo.geneontology.org/amigo/term/GO:0055006"," MAP2K4  MEIS1  MTOR  TGFBR3  ADPRHL1  PDLIM5  SLC8A1"
0.106767957543163,7,90,2.97037037037037,"GO:0060606 Tube closure ","https://amigo.geneontology.org/amigo/term/GO:0060606"," CC2D2A  KAT2A  MED12  BRD2  FUZ  STIL  DEAF1"
0.106767957543163,2,6,12.7301587301587,"GO:0060831 Smoothened signaling pathway involved in dorsal/ventral neural tube patterning ","https://amigo.geneontology.org/amigo/term/GO:0060831"," GLI2  GPR161"
0.106767957543163,2,6,12.7301587301587,"GO:0060956 Endocardial cell differentiation ","https://amigo.geneontology.org/amigo/term/GO:0060956"," NRG1  ACVR1"
0.106767957543163,2,6,12.7301587301587,"GO:0061523 Cilium disassembly ","https://amigo.geneontology.org/amigo/term/GO:0061523"," HDAC6  AURKA"
0.106767957543163,2,6,12.7301587301587,"GO:0070203 Regulation of establishment of protein localization to telomere ","https://amigo.geneontology.org/amigo/term/GO:0070203"," USP7  WRAP53"
0.106767957543163,3,17,6.73949579831933,"GO:0090308 Regulation of dna methylation-dependent heterochromatin formation ","https://amigo.geneontology.org/amigo/term/GO:0090308"," ATF7IP2  KDM1A  KMT2A"
0.106767957543163,2,6,12.7301587301587,"GO:0150103 Reactive gliosis ","https://amigo.geneontology.org/amigo/term/GO:0150103"," POMT2  POMGNT1"
0.106767957543163,3,17,6.73949579831933,"GO:0170043 Non-proteinogenic amino acid biosynthetic process ","https://amigo.geneontology.org/amigo/term/GO:0170043"," SLC1A3  DPYD  CPS1"
0.106767957543163,2,6,12.7301587301587,"GO:1901159 Xylulose 5-phosphate biosynthetic process ","https://amigo.geneontology.org/amigo/term/GO:1901159"," AKR1A1  DCXR"
0.106767957543163,6,69,3.32091097308489,"GO:1901184 Regulation of erbb signaling pathway ","https://amigo.geneontology.org/amigo/term/GO:1901184"," RHBDF1  CCDC88A  PSEN1  PLAUR  RNF126  DAB2IP"
0.106767957543163,2,6,12.7301587301587,"GO:1902083 Negative regulation of peptidyl-cysteine s-nitrosylation ","https://amigo.geneontology.org/amigo/term/GO:1902083"," OXR1  DMD"
0.106767957543163,52,1418,1.40049701121633,"GO:1902679 Negative regulation of rna biosynthetic process ","https://amigo.geneontology.org/amigo/term/GO:1902679"," ATF2  MACROH2A2  PHC1  TGIF2  MAGEA10  SFMBT1  ZNF572  NOC2L  WWP2  N4BP2L2  LIN37  LARP7  KDM1A  GLI2  SALL1  KAT2A  KDM5B  DAB2IP  NFIC  WWC2  JAZF1  NRG1  ZEB2  DEAF1  ZBTB18  SATB1  ZMYND11  HDAC7  PSEN1  PSMC5  PRMT5  TLE4  TLE3  TOB1  DEDD  ZNF248  MXD3  FBXW11  MEF2C  DAP  SUV39H2  USP47  ZNF658  BAZ2A  HDAC6  DICER1  STAT1  BMAL1  DEDD2  FOSB  MEIS2  ZNF282"
0.106767957543163,2,6,12.7301587301587,"GO:1903691 Positive regulation of wound healing spreading of epidermal cells ","https://amigo.geneontology.org/amigo/term/GO:1903691"," FERMT1  MTOR"
0.106767957543163,2,6,12.7301587301587,"GO:1904028 Positive regulation of collagen fibril organization ","https://amigo.geneontology.org/amigo/term/GO:1904028"," COLGALT1  EFEMP2"
0.106767957543163,2,6,12.7301587301587,"GO:1904778 Positive regulation of protein localization to cell cortex ","https://amigo.geneontology.org/amigo/term/GO:1904778"," GNAI1  NUMA1"
0.107209010164643,59,1653,1.36312044479014,"GO:0007010 Cytoskeleton organization ","https://amigo.geneontology.org/amigo/term/GO:0007010"," FBXW11  AURKA  NEFM  CCDC88A  RND3  PLS1  STIL  MACF1  ARPC1B  TUBG1  CDK5RAP2  NUMA1  HAX1  TACC1  GSN  PAK1  CCSAP  PDLIM5  RGS14  DCTN2  RTTN  FHL3  CDC42BPB  KAT2A  DCAF13  CC2D2A  XPO1  WDR47  HDAC6  PPP2R1A  IFT56  LZTS2  ATF2  PALLD  KRAS  DBNL  ANK2  BRAF  ABLIM2  ZEB2  KRT8  KIRREL1  LPAR1  MTOR  DMD  NSFL1C  CEP68  ATXN3  DNM2  XRCC3  GNAI1  ZMYM4  CHEK2  ARAP1  XRCC2  ADPRHL1  ERBIN  CCNL1  MRAS"
0.107293189057726,48,1293,1.41774389570213,"GO:0071495 Cellular response to endogenous stimulus ","https://amigo.geneontology.org/amigo/term/GO:0071495"," TGFBR3  GRB10  ACVR1  STAT5A  KIDINS220  ELAPOR2  ADAM9  SPHK1  MEF2C  TNS2  UBE3A  PRMT1  DAB2IP  PAK1  MTOR  CPS1  HSPA5  NDST1  HDAC6  CDC6  FERMT1  CSK  KAT2A  STAT1  ATF2  NFE2L2  KDM5B  KMT2A  FOSB  DENND4C  NUMA1  IGF1R  TOB1  EXT2  BRAF  BMPER  PBLD  UFSP2  KMT2D  ZEB2  HGS  DMD  CEP57  FUZ  GNB1  RAB35  BMAL1  KDM1A"
0.107315582569646,9,136,2.52731092436975,"GO:1903322 Positive regulation of protein modification by small protein conjugation or removal ","https://amigo.geneontology.org/amigo/term/GO:1903322"," NDFIP2  CDK5RAP3  UBE3A  SAE1  SPHK1  DDX3X  HSPA5  PELI1  KDM1A"
0.108267363468097,8,113,2.70375052675938,"GO:0031398 Positive regulation of protein ubiquitination ","https://amigo.geneontology.org/amigo/term/GO:0031398"," NDFIP2  CDK5RAP3  UBE3A  SPHK1  DDX3X  HSPA5  PELI1  KDM1A"
0.108484402449913,16,317,1.92759501276851,"GO:0048562 Embryonic organ morphogenesis ","https://amigo.geneontology.org/amigo/term/GO:0048562"," COL11A1  NDST1  GLI2  PSEN1  IFT52  GLI1  PLS1  HIPK1  ARL13B  MED12  NPHP3  ACVR1  FUZ  MEF2C  STIL  AHI1"
0.109040383945652,7,91,2.93772893772894,"GO:0008306 Associative learning ","https://amigo.geneontology.org/amigo/term/GO:0008306"," KMT2A  KRAS  MEIS2  BRAF  RGS14  RIC8A  RELN"
0.109040383945652,7,91,2.93772893772894,"GO:0009953 Dorsal/ventral pattern formation ","https://amigo.geneontology.org/amigo/term/GO:0009953"," ACVR1  GLI2  PSEN1  IFT52  GLI1  GPR161  ARL13B"
0.109040383945652,41,1070,1.46337338673787,"GO:1901135 Carbohydrate derivative metabolic process ","https://amigo.geneontology.org/amigo/term/GO:1901135"," POMT2  CTPS2  PIGV  NDST1  POMGNT1  GANAB  GPI  AMPD2  ALG5  AMPD3  PRPSAP2  GALNT10  UGP2  GMPPB  GK  TYMP  AGA  AKR1A1  EFL1  EXT2  DPAGT1  DPYD  COL11A1  HMMR  ACACB  PSEN1  PIGS  DNM1L  TAFAZZIN  PORCN  GMPPA  NCSTN  TK2  DCXR  PDE7B  NME6  NDUFS2  NDUFB8  MTOR  SMUG1  SCARB2"
0.109215122821814,27,636,1.62129380053908,"GO:0006914 Autophagy ","https://amigo.geneontology.org/amigo/term/GO:0006914"," NSFL1C  WAC  DAP  ATG4D  ULK3  GPR137  ILRUN  MTOR  DNM2  HDAC6  CDK16  SPG11  CCNY  CDK5RAP3  TBC1D5  CHEK2  PSEN1  WDR47  LRPPRC  VPS33A  SEC16A  DNM1L  TAFAZZIN  NRBP2  ATP6V0B  HAX1  HGS"
0.109215122821814,27,636,1.62129380053908,"GO:0061919 Process utilizing autophagic mechanism ","https://amigo.geneontology.org/amigo/term/GO:0061919"," NSFL1C  WAC  DAP  ATG4D  ULK3  GPR137  ILRUN  MTOR  DNM2  HDAC6  CDK16  SPG11  CCNY  CDK5RAP3  TBC1D5  CHEK2  PSEN1  WDR47  LRPPRC  VPS33A  SEC16A  DNM1L  TAFAZZIN  NRBP2  ATP6V0B  HAX1  HGS"
0.109215122821814,6,70,3.2734693877551,"GO:0061951 Establishment of protein localization to plasma membrane ","https://amigo.geneontology.org/amigo/term/GO:0061951"," NSF  GOLGA7  CSK  MACF1  SCARB2  ACSL3"
0.109719684466016,10,161,2.3720792664892,"GO:0042552 Myelination ","https://amigo.geneontology.org/amigo/term/GO:0042552"," ERBB3  POMGNT1  NDRG1  ANK2  NCSTN  LPAR1  MTOR  TYMP  DEGS1  DICER1"
0.110125024267258,9,137,2.50886339937435,"GO:1901875 Positive regulation of post-translational protein modification ","https://amigo.geneontology.org/amigo/term/GO:1901875"," NDFIP2  CDK5RAP3  UBE3A  SAE1  SPHK1  DDX3X  HSPA5  PELI1  KDM1A"
0.110476258251402,17,346,1.87641067987889,"GO:0007249 Canonical nf-kappab signal transduction ","https://amigo.geneontology.org/amigo/term/GO:0007249"," NDFIP2  TFG  MIB2  TRAF3IP2  CARD8  SHARPIN  TGFBR3  FBXW11  ERC1  DAB2IP  PELI1  CASP8  TNFRSF10B  LPAR1  ZMYND11  NFAT5  STAT1"
0.110476258251402,27,637,1.61874859834044,"GO:2000147 Positive regulation of cell motility ","https://amigo.geneontology.org/amigo/term/GO:2000147"," CASP8  FBLN1  LAMB1  GPI  GLI1  SPARC  GPNMB  PAK1  ADAM9  SPHK1  IL1R1  NFE2L2  DAB2IP  RELN  LPAR1  FERMT1  ACVR1  RIPOR1  HSPA5  HDAC7  TGFBR3  DNM1L  ICAM1  HDAC6  STAT5A  IGF1R  MTOR"
0.113292556839381,14,265,2.01761006289308,"GO:0045930 Negative regulation of mitotic cell cycle ","https://amigo.geneontology.org/amigo/term/GO:0045930"," CDC6  NBN  CDK5RAP2  NME6  CHEK2  GPNMB  TOM1L1  BRCC3  WAC  CDK5RAP3  ACVR1  ATF2  XRCC3  USP47"
0.113453860121371,7,92,2.90579710144928,"GO:0006900 Vesicle budding from membrane ","https://amigo.geneontology.org/amigo/term/GO:0006900"," DNM2  SEC23B  TFG  SEC16A  AP1G1  TRAPPC9  TRAPPC6B"
0.113640136368,5,51,3.74416433239963,"GO:0031297 Replication fork processing ","https://amigo.geneontology.org/amigo/term/GO:0031297"," SMARCAL1  PRIMPOL  NBN  WRN  FAM111A"
0.114955465038762,6,71,3.22736418511066,"GO:0033143 Regulation of intracellular steroid hormone receptor signaling pathway ","https://amigo.geneontology.org/amigo/term/GO:0033143"," PAK1  UFSP2  KMT2D  BMAL1  KDM1A  HDAC6"
0.116102052493239,3,18,6.36507936507936,"GO:0002098 Trna wobble uridine modification ","https://amigo.geneontology.org/amigo/term/GO:0002098"," TRMU  ELP4  MTO1"
0.116102052493239,3,18,6.36507936507936,"GO:0006213 Pyrimidine nucleoside metabolic process ","https://amigo.geneontology.org/amigo/term/GO:0006213"," TYMP  DPYD  TK2"
0.116102052493239,10,163,2.34297399941572,"GO:0007272 Ensheathment of neurons ","https://amigo.geneontology.org/amigo/term/GO:0007272"," ERBB3  POMGNT1  NDRG1  ANK2  NCSTN  LPAR1  MTOR  TYMP  DEGS1  DICER1"
0.116102052493239,10,163,2.34297399941572,"GO:0008366 Axon ensheathment ","https://amigo.geneontology.org/amigo/term/GO:0008366"," ERBB3  POMGNT1  NDRG1  ANK2  NCSTN  LPAR1  MTOR  TYMP  DEGS1  DICER1"
0.116102052493239,11,188,2.23454913880446,"GO:0043604 Amide biosynthetic process ","https://amigo.geneontology.org/amigo/term/GO:0043604"," GGT5  DEGS1  PANK1  SAMD8  DCAKD  SPHK1  CPS1  ACACB  NFE2L2  TPK1  ACSL3"
0.116102052493239,3,18,6.36507936507936,"GO:1905038 Regulation of membrane lipid metabolic process ","https://amigo.geneontology.org/amigo/term/GO:1905038"," SAMD8  SPHK1  SCARB2"
0.116293350859319,34,856,1.51691143747219,"GO:0016071 Mrna metabolic process ","https://amigo.geneontology.org/amigo/term/GO:0016071"," LUC7L  FMR1  SF3A2  PUM1  DBR1  CNOT6L  DDX46  ZCCHC7  CPSF7  ZRSR2  SAMD4B  EDC3  YTHDF3  SKIC2  CDK11A  HDAC7  TUT7  CASC3  SKIC8  TOB1  TAF9  TRAF3IP2  CDK13  TRMT2A  PPIL2  ATF2  THOC6  PRMT7  PRPF38B  LARP7  PRMT5  EIF3E  NUP98  RBPMS"
0.116345784999997,20,434,1.75992977836296,"GO:0045859 Regulation of protein kinase activity ","https://amigo.geneontology.org/amigo/term/GO:0045859"," CCNY  CCDC88A  DAB2IP  WARS1  TOM1L1  NRG1  ADAM9  DDX3X  PSEN1  CDK5RAP3  UNC119  PAK1  HGS  MAP3K12  RGS14  SLC8A1  RELN  TNFRSF10B  PILRB  CDC6"
0.117235656199845,35,888,1.50525525525526,"GO:0061024 Membrane organization ","https://amigo.geneontology.org/amigo/term/GO:0061024"," DNAJC11  DNM2  NSFL1C  SEC23B  TAFAZZIN  TMEM30A  STX16  DBNL  DNM1L  CCDC88A  MTCH1  BAG6  SPG11  NDRG1  TFG  TMEM175  OSBPL2  GSN  SEC16A  AP1G1  PITPNA  SPHK1  RELN  ATF2  RHOT1  DEGS1  VPS33B  HGS  CHCHD10  ANK2  VPS33A  TRAPPC9  TRAPPC6B  NSF  VRK1"
0.119074848946516,18,378,1.81859410430839,"GO:0007517 Muscle organ development ","https://amigo.geneontology.org/amigo/term/GO:0007517"," DMD  MEF2C  NRG1  MRTFB  LUC7L  COL11A1  ERBB3  SPG11  KRAS  GMPPA  TAFAZZIN  SFMBT1  TGFBR3  BMAL1  EFEMP2  ZBTB18  FHL3  LAMA2"
0.120116819644398,5,52,3.67216117216117,"GO:0001881 Receptor recycling ","https://amigo.geneontology.org/amigo/term/GO:0001881"," PLEKHJ1  NSF  PSEN1  EPS15  ARAP1"
0.120116819644398,5,52,3.67216117216117,"GO:0014037 Schwann cell differentiation ","https://amigo.geneontology.org/amigo/term/GO:0014037"," ERBB3  NDRG1  MED12  LAMA2  DICER1"
0.120209449473567,12,215,2.13156146179402,"GO:0007623 Circadian rhythm ","https://amigo.geneontology.org/amigo/term/GO:0007623"," BMAL1  BTBD9  USP7  FBXW11  CRTC1  UBE3A  KMT2A  SCN9A  PPP1CA  MTOR  PRMT5  SUV39H2"
0.12095871224349,28,674,1.58654797230465,"GO:0043408 Regulation of mapk cascade ","https://amigo.geneontology.org/amigo/term/GO:0043408"," IGF1R  PAK1  DENND2B  GPNMB  FBLN1  STK25  DAB2IP  BRAF  BMPER  ADAM9  SPHK1  ATP6AP2  MAP2K4  NDST1  ITCH  PRMT5  CSK  RGS14  C1QTNF1  LPAR1  DMD  ZMYND11  ICAM1  CDK5RAP3  PRMT1  MAP3K12  NRG1  MEF2C"
0.121056778884461,4,34,4.49299719887955,"GO:1902275 Regulation of chromatin organization ","https://amigo.geneontology.org/amigo/term/GO:1902275"," ATF7IP2  KDM1A  SETD1A  KMT2A"
0.122538282074946,21,466,1.72103004291845,"GO:0043549 Regulation of kinase activity ","https://amigo.geneontology.org/amigo/term/GO:0043549"," NBN  CCNY  CCDC88A  DAB2IP  WARS1  TOM1L1  NRG1  ADAM9  DDX3X  PSEN1  CDK5RAP3  UNC119  PAK1  HGS  MAP3K12  RGS14  SLC8A1  RELN  TNFRSF10B  PILRB  CDC6"
0.122538282074946,7,94,2.84397163120567,"GO:0071103 Dna conformation change ","https://amigo.geneontology.org/amigo/term/GO:0071103"," NBN  WRN  TOP2B  GINS1  CHTF18  DHX30  DDX3X"
0.123670567330541,8,117,2.61131461131461,"GO:0030038 Contractile actin filament bundle assembly ","https://amigo.geneontology.org/amigo/term/GO:0030038"," BRAF  ZEB2  LPAR1  MTOR  CCDC88A  PAK1  ARAP1  DNM2"
0.123670567330541,8,117,2.61131461131461,"GO:0043149 Stress fiber assembly ","https://amigo.geneontology.org/amigo/term/GO:0043149"," BRAF  ZEB2  LPAR1  MTOR  CCDC88A  PAK1  ARAP1  DNM2"
0.124589832811453,21,467,1.71734475374732,"GO:0007059 Chromosome segregation ","https://amigo.geneontology.org/amigo/term/GO:0007059"," TOP2B  PPP2R1A  TUBG1  CDK5RAP2  CCSAP  CDC6  PUM1  DCAF13  AURKA  LZTS2  NUMA1  RGS14  BAG6  DDX3X  RAD21L1  XRCC3  SMARCAD1  DCTN2  CHEK2  SMARCD2  STIL"
0.125804950007392,6,73,3.13894324853229,"GO:0006303 Double-strand break repair via nonhomologous end joining ","https://amigo.geneontology.org/amigo/term/GO:0006303"," CYREN  NBN  WRAP53  TOP2B  SMARCAL1  KDM4D"
0.126251169527021,16,325,1.88014652014652,"GO:0043122 Regulation of canonical nf-kappab signal transduction ","https://amigo.geneontology.org/amigo/term/GO:0043122"," NDFIP2  TFG  MIB2  TRAF3IP2  CARD8  SHARPIN  TGFBR3  FBXW11  DAB2IP  PELI1  CASP8  TNFRSF10B  LPAR1  ZMYND11  NFAT5  STAT1"
0.127246269383476,5,53,3.60287511230907,"GO:1990090 Cellular response to nerve growth factor stimulus ","https://amigo.geneontology.org/amigo/term/GO:1990090"," KIDINS220  KAT2A  UBE3A  BRAF  RAB35"
0.127588729849491,7,95,2.8140350877193,"GO:0014020 Primary neural tube formation ","https://amigo.geneontology.org/amigo/term/GO:0014020"," CC2D2A  KAT2A  MED12  BRD2  FUZ  STIL  DEAF1"
0.128312948946326,8,118,2.58918482647296,"GO:0051224 Negative regulation of protein transport ","https://amigo.geneontology.org/amigo/term/GO:0051224"," SERGEF  RHBDF1  CSK  FERMT1  ENY2  NDFIP2  WWP2  PSMD9"
0.128618595223951,14,271,1.97293972939729,"GO:0099003 Vesicle-mediated transport in synapse ","https://amigo.geneontology.org/amigo/term/GO:0099003"," DNM2  SH3GL1  OSBPL2  NRG1  PSEN1  EPS15  BRAF  AP1G1  CLSTN1  CLTB  ATP6AP2  BTBD9  LPAR1  FMR1"
0.128788152269593,3,19,6.03007518796992,"GO:0001845 Phagolysosome assembly ","https://amigo.geneontology.org/amigo/term/GO:0001845"," SPG11  TMEM175  VPS33B"
0.128788152269593,9,142,2.420523138833,"GO:0002244 Hematopoietic progenitor cell differentiation ","https://amigo.geneontology.org/amigo/term/GO:0002244"," ARMC6  SETD1A  PSEN1  ATF2  NFE2L2  BRAF  N4BP2L2  MLF1  ITCH"
0.128788152269593,3,19,6.03007518796992,"GO:0009223 Pyrimidine deoxyribonucleotide catabolic process ","https://amigo.geneontology.org/amigo/term/GO:0009223"," TYMP  DPYD  SMUG1"
0.128788152269593,3,19,6.03007518796992,"GO:0046112 Nucleobase biosynthetic process ","https://amigo.geneontology.org/amigo/term/GO:0046112"," CTPS2  CPS1  MTOR"
0.129611815591297,4,35,4.36462585034014,"GO:0018198 Peptidyl-cysteine modification ","https://amigo.geneontology.org/amigo/term/GO:0018198"," GOLGA7  OXR1  DMD  HMBS"
0.129611815591297,10,167,2.28685486170516,"GO:0043409 Negative regulation of mapk cascade ","https://amigo.geneontology.org/amigo/term/GO:0043409"," FBLN1  DAB2IP  IGF1R  ITCH  CSK  RGS14  DMD  ZMYND11  CDK5RAP3  PRMT1"
0.129611815591297,67,1946,1.31488278764743,"GO:0044281 Small molecule metabolic process ","https://amigo.geneontology.org/amigo/term/GO:0044281"," CPS1  CTPS2  FAR2  ACACB  ITPKC  GGT5  GSTZ1  GPI  NIT2  AMPD2  MTR  ACSL3  HACL1  AMPD3  GLUL  PTGR2  PRPSAP2  PANK1  DCXR  UGP2  DCAKD  GMPPB  SPHK1  DPYD  TPK1  GK  TYMP  ACADVL  KAT2A  AKR1A1  GNAI1  APOC1  ADCK2  EFL1  P4HB  CYP27C1  USP7  KDM1A  ABHD5  MAT2B  SLC1A3  DNM1L  CYB5R3  TAFAZZIN  HDLBP  SLC19A2  DEGS1  GMPPA  UEVLD  PHKG2  TK2  PDE7B  NME6  DPAGT1  PPP1CA  C1QTNF1  CHEK2  MTOR  NAXD  PSEN1  STAT5A  PPP1R3E  NDUFS2  NDUFB8  SMUG1  OSBPL2  SLC19A1"
0.130623190647914,6,74,3.0965250965251,"GO:0034248 Regulation of amide metabolic process ","https://amigo.geneontology.org/amigo/term/GO:0034248"," SAMD8  SPHK1  NFE2L2  TPK1  MTOR  SCARB2"
0.130623190647914,6,74,3.0965250965251,"GO:0043124 Negative regulation of canonical nf-kappab signal transduction ","https://amigo.geneontology.org/amigo/term/GO:0043124"," TGFBR3  CARD8  DAB2IP  ZMYND11  CASP8  STAT1"
0.130661029822664,2,7,10.9115646258503,"GO:0034398 Telomere tethering at nuclear periphery ","https://amigo.geneontology.org/amigo/term/GO:0034398"," NUP98  RAD21L1"
0.130661029822664,9,143,2.4035964035964,"GO:0034502 Protein localization to chromosome ","https://amigo.geneontology.org/amigo/term/GO:0034502"," SPIDR  TINF2  VRK1  NBN  USP7  BRD2  CYREN  MACROH2A2  WRAP53"
0.130661029822664,2,7,10.9115646258503,"GO:0035735 Intraciliary transport involved in cilium assembly ","https://amigo.geneontology.org/amigo/term/GO:0035735"," IFT56  IFT81"
0.130661029822664,2,7,10.9115646258503,"GO:0036481 Intrinsic apoptotic signaling pathway in response to hydrogen peroxide ","https://amigo.geneontology.org/amigo/term/GO:0036481"," MAP2K4  STK25"
0.130661029822664,2,7,10.9115646258503,"GO:0042723 Thiamine-containing compound metabolic process ","https://amigo.geneontology.org/amigo/term/GO:0042723"," TPK1  SLC19A2"
0.130661029822664,2,7,10.9115646258503,"GO:0046600 Negative regulation of centriole replication ","https://amigo.geneontology.org/amigo/term/GO:0046600"," CDK5RAP2  KAT2A"
0.130661029822664,2,7,10.9115646258503,"GO:0048296 Regulation of isotype switching to iga isotypes ","https://amigo.geneontology.org/amigo/term/GO:0048296"," PMS2  TNFSF12"
0.130661029822664,2,7,10.9115646258503,"GO:0048298 Positive regulation of isotype switching to iga isotypes ","https://amigo.geneontology.org/amigo/term/GO:0048298"," PMS2  TNFSF12"
0.130661029822664,2,7,10.9115646258503,"GO:0060992 Response to fungicide ","https://amigo.geneontology.org/amigo/term/GO:0060992"," KDM1A  KDM5B"
0.131771916288897,5,54,3.53615520282187,"GO:0000959 Mitochondrial rna metabolic process ","https://amigo.geneontology.org/amigo/term/GO:0000959"," POLRMT  WARS2  MTO1  LRPPRC  CHCHD10"
0.131771916288897,5,54,3.53615520282187,"GO:0048634 Regulation of muscle organ development ","https://amigo.geneontology.org/amigo/term/GO:0048634"," MRTFB  LUC7L  ERBB3  MEF2C  SFMBT1"
0.132061127297408,18,385,1.78552875695733,"GO:0016236 Macroautophagy ","https://amigo.geneontology.org/amigo/term/GO:0016236"," NSFL1C  ATG4D  ULK3  ILRUN  MTOR  HDAC6  SPG11  CDK5RAP3  CHEK2  PSEN1  DNM1L  WAC  TAFAZZIN  TBC1D5  VPS33A  NRBP2  ATP6V0B  HGS"
0.132061127297408,29,713,1.55332932612035,"GO:0043085 Positive regulation of catalytic activity ","https://amigo.geneontology.org/amigo/term/GO:0043085"," CASP8  EVI5  NBN  CARD8  CCNY  CCDC88A  CHTF18  DAB2IP  TOM1L1  HSPD1  NRG1  WRN  ADAM9  ARAP1  DDX3X  ARAP2  NCSTN  UNC119  DAP  ISCU  MTCH1  GSN  PAK1  RASGRF1  MEF2C  MAP3K12  RELN  TNFRSF10B  PILRB"
0.133267127484756,17,357,1.81859410430839,"GO:1901293 Nucleoside phosphate biosynthetic process ","https://amigo.geneontology.org/amigo/term/GO:1901293"," CTPS2  AMPD2  AMPD3  PRPSAP2  PANK1  DCAKD  GMPPB  ACACB  TAFAZZIN  GMPPA  TK2  NME6  TPK1  NDUFS2  NDUFB8  ACSL3  NAXD"
0.134079128860945,9,144,2.38690476190476,"GO:0006275 Regulation of dna replication ","https://amigo.geneontology.org/amigo/term/GO:0006275"," JADE2  GLI2  GLI1  CHTF18  MAP2K4  WIZ  RBBP6  CDC6  NBN"
0.134079128860945,45,1222,1.40635959784896,"GO:0044248 Cellular catabolic process ","https://amigo.geneontology.org/amigo/term/GO:0044248"," ABHD5  NSFL1C  WAC  GGT5  GSTZ1  DAP  ATG4D  HACL1  ULK3  NPEPPS  GPR137  ILRUN  MTOR  ACADVL  DNM2  HDAC6  CDK16  SPG11  CCNY  CDK5RAP3  APOC1  TBC1D5  CHEK2  ACACB  PSEN1  WDR47  NFE2L2  AKR1A1  LRPPRC  VPS33A  SEC16A  PHKG2  DCXR  DNM1L  CPS1  ITCH  TAFAZZIN  NRBP2  ADAM9  ATP6V0B  SPHK1  GLUL  SCARB2  HAX1  HGS"
0.134079128860945,9,144,2.38690476190476,"GO:0090090 Negative regulation of canonical wnt signaling pathway ","https://amigo.geneontology.org/amigo/term/GO:0090090"," TLE4  LZTS2  FRMD8  TLE3  NPHP3  FERMT1  DAB2IP  GLI1  FUZ"
0.134079128860945,18,386,1.78090303478905,"GO:1990778 Protein localization to cell periphery ","https://amigo.geneontology.org/amigo/term/GO:1990778"," NSF  STAC2  ANK2  GOLGA7  ARL13B  CSK  CCDC88A  MACF1  PLS1  FRMD8  DENND4C  SCARB2  SEC16A  CLSTN1  PPIL2  ACSL3  GNAI1  NUMA1"
0.134578485117849,7,97,2.75601374570447,"GO:0106027 Neuron projection organization ","https://amigo.geneontology.org/amigo/term/GO:0106027"," HDAC6  UBE3A  PLS1  IGF1R  RELN  PSEN1  PDLIM5"
0.13720406306048,4,36,4.24338624338624,"GO:0050931 Pigment cell differentiation ","https://amigo.geneontology.org/amigo/term/GO:0050931"," ADAMTSL4  AP1G1  MEF2C  ZEB2"
0.13720406306048,4,36,4.24338624338624,"GO:1902882 Regulation of response to oxidative stress ","https://amigo.geneontology.org/amigo/term/GO:1902882"," NFE2L2  HDAC6  OXR1  MCTP1"
0.137276544776612,13,248,2.00192012288786,"GO:0060560 Developmental growth involved in morphogenesis ","https://amigo.geneontology.org/amigo/term/GO:0060560"," MACF1  JADE2  AURKA  HDAC6  ADNP  SPG11  LZTS2  KDM5B  MED12  DNM2  SALL1  ADPRHL1  ALCAM"
0.137759221834484,27,655,1.5742639040349,"GO:0040017 Positive regulation of locomotion ","https://amigo.geneontology.org/amigo/term/GO:0040017"," CASP8  FBLN1  LAMB1  GPI  GLI1  SPARC  GPNMB  PAK1  ADAM9  SPHK1  IL1R1  NFE2L2  DAB2IP  RELN  LPAR1  FERMT1  ACVR1  RIPOR1  HSPA5  HDAC7  TGFBR3  DNM1L  ICAM1  HDAC6  STAT5A  IGF1R  MTOR"
0.138073805466003,5,55,3.47186147186147,"GO:0042771 Intrinsic apoptotic signaling pathway in response to dna damage by p53 class mediator ","https://amigo.geneontology.org/amigo/term/GO:0042771"," HIPK1  TAF9  CHEK2  KDM1A  BAG6"
0.138073805466003,5,55,3.47186147186147,"GO:0051496 Positive regulation of stress fiber assembly ","https://amigo.geneontology.org/amigo/term/GO:0051496"," BRAF  LPAR1  MTOR  CCDC88A  PAK1"
0.138073805466003,26,625,1.58872380952381,"GO:0120031 Plasma membrane bounded cell projection assembly ","https://amigo.geneontology.org/amigo/term/GO:0120031"," FUZ  CC2D2A  IFT52  IFT56  NPHP3  AHI1  ABLIM2  ARL13B  FMR1  LPAR1  ICAM1  KIAA0586  RO60  FAM98A  IFT81  ATXN10  GSN  MTOR  CCDC88A  ABCC4  WDR90  ARAP1  MACIR  IFT22  HDAC6  DMD"
0.138073805466003,5,55,3.47186147186147,"GO:1990089 Response to nerve growth factor ","https://amigo.geneontology.org/amigo/term/GO:1990089"," KIDINS220  KAT2A  UBE3A  BRAF  RAB35"
